target,date,season,holiday,weekday,workingday,weathersit,temp,atemp,TM1,TM2,TM3,TM4,TM5,TM6,TM7
0.78,2011-08-06,3,0,6,0,1,0.66,0.6061,0.69,0.65,0.65,0.58,0.55,0.52,0.49
0.78,2011-08-06,3,0,6,0,1,0.66,0.6061,0.78,0.69,0.65,0.65,0.58,0.55,0.52
0.78,2011-08-06,3,0,6,0,1,0.66,0.6061,0.78,0.78,0.69,0.65,0.65,0.58,0.55
0.78,2011-08-06,3,0,6,0,2,0.66,0.6061,0.78,0.78,0.78,0.69,0.65,0.65,0.58
0.83,2011-08-06,3,0,6,0,2,0.66,0.6061,0.78,0.78,0.78,0.78,0.69,0.65,0.65
0.89,2011-08-06,3,0,6,0,1,0.64,0.5758,0.83,0.78,0.78,0.78,0.78,0.69,0.65
0.89,2011-08-06,3,0,6,0,1,0.64,0.5758,0.89,0.83,0.78,0.78,0.78,0.78,0.69
0.83,2011-08-06,3,0,6,0,1,0.68,0.6364,0.89,0.89,0.83,0.78,0.78,0.78,0.78
0.83,2011-08-06,3,0,6,0,1,0.68,0.6364,0.83,0.89,0.89,0.83,0.78,0.78,0.78
0.7,2011-08-06,3,0,6,0,1,0.74,0.6970000000000001,0.83,0.83,0.89,0.89,0.83,0.78,0.78
0.7,2011-08-06,3,0,6,0,2,0.74,0.6970000000000001,0.7,0.83,0.83,0.89,0.89,0.83,0.78
0.62,2011-08-06,3,0,6,0,1,0.78,0.7424,0.7,0.7,0.83,0.83,0.89,0.89,0.83
0.55,2011-08-06,3,0,6,0,1,0.8,0.7576,0.62,0.7,0.7,0.83,0.83,0.89,0.89
0.59,2011-08-06,3,0,6,0,2,0.8,0.7727,0.55,0.62,0.7,0.7,0.83,0.83,0.89
0.52,2011-08-06,3,0,6,0,1,0.82,0.7727,0.59,0.55,0.62,0.7,0.7,0.83,0.83
0.53,2011-08-06,3,0,6,0,2,0.84,0.8029999999999999,0.52,0.59,0.55,0.62,0.7,0.7,0.83
0.79,2011-08-06,3,0,6,0,3,0.74,0.7121,0.53,0.52,0.59,0.55,0.62,0.7,0.7
0.79,2011-08-06,3,0,6,0,3,0.74,0.7121,0.79,0.53,0.52,0.59,0.55,0.62,0.7
0.79,2011-08-06,3,0,6,0,2,0.72,0.6970000000000001,0.79,0.79,0.53,0.52,0.59,0.55,0.62
0.84,2011-08-06,3,0,6,0,3,0.72,0.7121,0.79,0.79,0.79,0.53,0.52,0.59,0.55
0.79,2011-08-06,3,0,6,0,3,0.72,0.6970000000000001,0.84,0.79,0.79,0.79,0.53,0.52,0.59
0.84,2011-08-06,3,0,6,0,2,0.7,0.6667,0.79,0.84,0.79,0.79,0.79,0.53,0.52
0.84,2011-08-06,3,0,6,0,2,0.7,0.6667,0.84,0.79,0.84,0.79,0.79,0.79,0.53
0.84,2011-08-06,3,0,6,0,3,0.7,0.6667,0.84,0.84,0.79,0.84,0.79,0.79,0.79
0.84,2011-08-07,3,0,0,0,2,0.7,0.6667,0.84,0.84,0.84,0.79,0.84,0.79,0.79
0.84,2011-08-07,3,0,0,0,2,0.7,0.6667,0.84,0.84,0.84,0.84,0.79,0.84,0.79
0.84,2011-08-07,3,0,0,0,2,0.7,0.6667,0.84,0.84,0.84,0.84,0.84,0.79,0.84
0.84,2011-08-07,3,0,0,0,2,0.7,0.6667,0.84,0.84,0.84,0.84,0.84,0.84,0.79
0.84,2011-08-07,3,0,0,0,1,0.7,0.6667,0.84,0.84,0.84,0.84,0.84,0.84,0.84
0.89,2011-08-07,3,0,0,0,1,0.7,0.6667,0.84,0.84,0.84,0.84,0.84,0.84,0.84
0.89,2011-08-07,3,0,0,0,1,0.7,0.6667,0.89,0.84,0.84,0.84,0.84,0.84,0.84
0.84,2011-08-07,3,0,0,0,1,0.7,0.6667,0.89,0.89,0.84,0.84,0.84,0.84,0.84
0.79,2011-08-07,3,0,0,0,1,0.72,0.6970000000000001,0.84,0.89,0.89,0.84,0.84,0.84,0.84
0.75,2011-08-07,3,0,0,0,1,0.76,0.7424,0.79,0.84,0.89,0.89,0.84,0.84,0.84
0.66,2011-08-07,3,0,0,0,1,0.8,0.8029999999999999,0.75,0.79,0.84,0.89,0.89,0.84,0.84
0.63,2011-08-07,3,0,0,0,1,0.82,0.8333,0.66,0.75,0.79,0.84,0.89,0.89,0.84
0.42,2011-08-07,3,0,0,0,1,0.9,0.8485,0.63,0.66,0.75,0.79,0.84,0.89,0.89
0.42,2011-08-07,3,0,0,0,1,0.9,0.8485,0.42,0.63,0.66,0.75,0.79,0.84,0.89
0.47,2011-08-07,3,0,0,0,1,0.86,0.8029999999999999,0.42,0.42,0.63,0.66,0.75,0.79,0.84
0.74,2011-08-07,3,0,0,0,3,0.72,0.6970000000000001,0.47,0.42,0.42,0.63,0.66,0.75,0.79
0.74,2011-08-07,3,0,0,0,3,0.72,0.6970000000000001,0.74,0.47,0.42,0.42,0.63,0.66,0.75
0.74,2011-08-07,3,0,0,0,3,0.74,0.7121,0.74,0.74,0.47,0.42,0.42,0.63,0.66
0.74,2011-08-07,3,0,0,0,1,0.72,0.6970000000000001,0.74,0.74,0.74,0.47,0.42,0.42,0.63
0.79,2011-08-07,3,0,0,0,1,0.72,0.6970000000000001,0.74,0.74,0.74,0.74,0.47,0.42,0.42
0.84,2011-08-07,3,0,0,0,1,0.72,0.7121,0.79,0.74,0.74,0.74,0.74,0.47,0.42
0.84,2011-08-07,3,0,0,0,1,0.72,0.7121,0.84,0.79,0.74,0.74,0.74,0.74,0.47
0.89,2011-08-07,3,0,0,0,1,0.7,0.6667,0.84,0.84,0.79,0.74,0.74,0.74,0.74
0.79,2011-08-07,3,0,0,0,1,0.7,0.6667,0.89,0.84,0.84,0.79,0.74,0.74,0.74
0.79,2011-08-08,3,0,1,1,1,0.7,0.6667,0.79,0.89,0.84,0.84,0.79,0.74,0.74
0.83,2011-08-08,3,0,1,1,1,0.68,0.6364,0.79,0.79,0.89,0.84,0.84,0.79,0.74
0.89,2011-08-08,3,0,1,1,1,0.66,0.5909,0.83,0.79,0.79,0.89,0.84,0.84,0.79
0.89,2011-08-08,3,0,1,1,1,0.66,0.5909,0.89,0.83,0.79,0.79,0.89,0.84,0.84
0.89,2011-08-08,3,0,1,1,1,0.66,0.5909,0.89,0.89,0.83,0.79,0.79,0.89,0.84
0.79,2011-08-08,3,0,1,1,1,0.7,0.6667,0.89,0.89,0.89,0.83,0.79,0.79,0.89
0.65,2011-08-08,3,0,1,1,1,0.7,0.6515,0.79,0.89,0.89,0.89,0.83,0.79,0.79
0.62,2011-08-08,3,0,1,1,1,0.72,0.6818,0.65,0.79,0.89,0.89,0.89,0.83,0.79
0.58,2011-08-08,3,0,1,1,1,0.74,0.6818,0.62,0.65,0.79,0.89,0.89,0.89,0.83
0.55,2011-08-08,3,0,1,1,1,0.76,0.6970000000000001,0.58,0.62,0.65,0.79,0.89,0.89,0.89
0.52,2011-08-08,3,0,1,1,1,0.8,0.7424,0.55,0.58,0.62,0.65,0.79,0.89,0.89
0.48,2011-08-08,3,0,1,1,1,0.82,0.7424,0.52,0.55,0.58,0.62,0.65,0.79,0.89
0.46,2011-08-08,3,0,1,1,1,0.82,0.7576,0.48,0.52,0.55,0.58,0.62,0.65,0.79
0.44,2011-08-08,3,0,1,1,1,0.84,0.7576,0.46,0.48,0.52,0.55,0.58,0.62,0.65
0.43,2011-08-08,3,0,1,1,1,0.82,0.7424,0.44,0.46,0.48,0.52,0.55,0.58,0.62
0.41,2011-08-08,3,0,1,1,1,0.84,0.7576,0.43,0.44,0.46,0.48,0.52,0.55,0.58
0.39,2011-08-08,3,0,1,1,1,0.86,0.7727,0.41,0.43,0.44,0.46,0.48,0.52,0.55
0.39,2011-08-08,3,0,1,1,1,0.86,0.7727,0.39,0.41,0.43,0.44,0.46,0.48,0.52
0.41,2011-08-08,3,0,1,1,1,0.84,0.7576,0.39,0.39,0.41,0.43,0.44,0.46,0.48
0.43,2011-08-08,3,0,1,1,1,0.82,0.7424,0.41,0.39,0.39,0.41,0.43,0.44,0.46
0.55,2011-08-08,3,0,1,1,1,0.8,0.7576,0.43,0.41,0.39,0.39,0.41,0.43,0.44
0.58,2011-08-08,3,0,1,1,1,0.76,0.7121,0.55,0.43,0.41,0.39,0.39,0.41,0.43
0.58,2011-08-08,3,0,1,1,1,0.76,0.7121,0.58,0.55,0.43,0.41,0.39,0.39,0.41
0.66,2011-08-08,3,0,1,1,1,0.74,0.6970000000000001,0.58,0.58,0.55,0.43,0.41,0.39,0.39
0.79,2011-08-09,3,0,2,1,1,0.72,0.6970000000000001,0.66,0.58,0.58,0.55,0.43,0.41,0.39
0.66,2011-08-09,3,0,2,1,1,0.72,0.6818,0.79,0.66,0.58,0.58,0.55,0.43,0.41
0.7,2011-08-09,3,0,2,1,1,0.72,0.6818,0.66,0.79,0.66,0.58,0.58,0.55,0.43
0.62,2011-08-09,3,0,2,1,1,0.72,0.6818,0.7,0.66,0.79,0.66,0.58,0.58,0.55
0.74,2011-08-09,3,0,2,1,1,0.7,0.6667,0.62,0.7,0.66,0.79,0.66,0.58,0.58
0.65,2011-08-09,3,0,2,1,1,0.7,0.6515,0.74,0.62,0.7,0.66,0.79,0.66,0.58
0.64,2011-08-09,3,0,2,1,1,0.72,0.6667,0.65,0.74,0.62,0.7,0.66,0.79,0.66
0.74,2011-08-09,3,0,2,1,1,0.72,0.6970000000000001,0.64,0.65,0.74,0.62,0.7,0.66,0.79
0.66,2011-08-09,3,0,2,1,1,0.74,0.6970000000000001,0.74,0.64,0.65,0.74,0.62,0.7,0.66
0.62,2011-08-09,3,0,2,1,2,0.78,0.7424,0.66,0.74,0.64,0.65,0.74,0.62,0.7
0.59,2011-08-09,3,0,2,1,2,0.8,0.7727,0.62,0.66,0.74,0.64,0.65,0.74,0.62
0.59,2011-08-09,3,0,2,1,1,0.8,0.7727,0.59,0.62,0.66,0.74,0.64,0.65,0.74
0.56,2011-08-09,3,0,2,1,1,0.82,0.7879,0.59,0.59,0.62,0.66,0.74,0.64,0.65
0.49,2011-08-09,3,0,2,1,1,0.84,0.7879,0.56,0.59,0.59,0.62,0.66,0.74,0.64
0.44,2011-08-09,3,0,2,1,1,0.86,0.7879,0.49,0.56,0.59,0.59,0.62,0.66,0.74
0.39,2011-08-09,3,0,2,1,1,0.86,0.7727,0.44,0.49,0.56,0.59,0.59,0.62,0.66
0.39,2011-08-09,3,0,2,1,1,0.86,0.7727,0.39,0.44,0.49,0.56,0.59,0.59,0.62
0.55,2011-08-09,3,0,2,1,1,0.8,0.7576,0.39,0.39,0.44,0.49,0.56,0.59,0.59
0.55,2011-08-09,3,0,2,1,1,0.8,0.7576,0.55,0.39,0.39,0.44,0.49,0.56,0.59
0.49,2011-08-09,3,0,2,1,1,0.8,0.7424,0.55,0.55,0.39,0.39,0.44,0.49,0.56
0.43,2011-08-09,3,0,2,1,1,0.8,0.7273,0.49,0.55,0.55,0.39,0.39,0.44,0.49
0.46,2011-08-09,3,0,2,1,1,0.78,0.6970000000000001,0.43,0.49,0.55,0.55,0.39,0.39,0.44
0.46,2011-08-09,3,0,2,1,1,0.78,0.6970000000000001,0.46,0.43,0.49,0.55,0.55,0.39,0.39
0.48,2011-08-09,3,0,2,1,1,0.76,0.6818,0.46,0.46,0.43,0.49,0.55,0.55,0.39
0.51,2011-08-10,3,0,3,1,1,0.74,0.6667,0.48,0.46,0.46,0.43,0.49,0.55,0.55
0.54,2011-08-10,3,0,3,1,1,0.72,0.6667,0.51,0.48,0.46,0.46,0.43,0.49,0.55
0.54,2011-08-10,3,0,3,1,1,0.72,0.6667,0.54,0.51,0.48,0.46,0.46,0.43,0.49
0.58,2011-08-10,3,0,3,1,1,0.7,0.6515,0.54,0.54,0.51,0.48,0.46,0.46,0.43
0.54,2011-08-10,3,0,3,1,1,0.7,0.6515,0.58,0.54,0.54,0.51,0.48,0.46,0.46
0.61,2011-08-10,3,0,3,1,1,0.68,0.6364,0.54,0.58,0.54,0.54,0.51,0.48,0.46
0.61,2011-08-10,3,0,3,1,1,0.68,0.6364,0.61,0.54,0.58,0.54,0.54,0.51,0.48
0.58,2011-08-10,3,0,3,1,1,0.7,0.6515,0.61,0.61,0.54,0.58,0.54,0.54,0.51
0.51,2011-08-10,3,0,3,1,1,0.74,0.6667,0.58,0.61,0.61,0.54,0.58,0.54,0.54
0.48,2011-08-10,3,0,3,1,1,0.76,0.6818,0.51,0.58,0.61,0.61,0.54,0.58,0.54
0.43,2011-08-10,3,0,3,1,1,0.8,0.7273,0.48,0.51,0.58,0.61,0.61,0.54,0.58
0.41,2011-08-10,3,0,3,1,1,0.8,0.7121,0.43,0.48,0.51,0.58,0.61,0.61,0.54
0.38,2011-08-10,3,0,3,1,1,0.82,0.7273,0.41,0.43,0.48,0.51,0.58,0.61,0.61
0.38,2011-08-10,3,0,3,1,1,0.82,0.7273,0.38,0.41,0.43,0.48,0.51,0.58,0.61
0.34,2011-08-10,3,0,3,1,1,0.84,0.7273,0.38,0.38,0.41,0.43,0.48,0.51,0.58
0.3,2011-08-10,3,0,3,1,1,0.86,0.7424,0.34,0.38,0.38,0.41,0.43,0.48,0.51
0.26,2011-08-10,3,0,3,1,1,0.86,0.7424,0.3,0.34,0.38,0.38,0.41,0.43,0.48
0.26,2011-08-10,3,0,3,1,1,0.84,0.7121,0.26,0.3,0.34,0.38,0.38,0.41,0.43
0.28,2011-08-10,3,0,3,1,1,0.82,0.7121,0.26,0.26,0.3,0.34,0.38,0.38,0.41
0.26,2011-08-10,3,0,3,1,1,0.8,0.6970000000000001,0.28,0.26,0.26,0.3,0.34,0.38,0.38
0.31,2011-08-10,3,0,3,1,1,0.76,0.6667,0.26,0.28,0.26,0.26,0.3,0.34,0.38
0.33,2011-08-10,3,0,3,1,1,0.76,0.6667,0.31,0.26,0.28,0.26,0.26,0.3,0.34
0.37,2011-08-10,3,0,3,1,1,0.74,0.6515,0.33,0.31,0.26,0.28,0.26,0.26,0.3
0.37,2011-08-10,3,0,3,1,1,0.74,0.6515,0.37,0.33,0.31,0.26,0.28,0.26,0.26
0.45,2011-08-11,3,0,4,1,1,0.7,0.6364,0.37,0.37,0.33,0.31,0.26,0.28,0.26
0.45,2011-08-11,3,0,4,1,1,0.7,0.6364,0.45,0.37,0.37,0.33,0.31,0.26,0.28
0.54,2011-08-11,3,0,4,1,1,0.66,0.6212,0.45,0.45,0.37,0.37,0.33,0.31,0.26
0.57,2011-08-11,3,0,4,1,1,0.64,0.6212,0.54,0.45,0.45,0.37,0.37,0.33,0.31
0.57,2011-08-11,3,0,4,1,1,0.64,0.6212,0.57,0.54,0.45,0.45,0.37,0.37,0.33
0.61,2011-08-11,3,0,4,1,1,0.64,0.6212,0.57,0.57,0.54,0.45,0.45,0.37,0.37
0.65,2011-08-11,3,0,4,1,1,0.62,0.6061,0.61,0.57,0.57,0.54,0.45,0.45,0.37
0.54,2011-08-11,3,0,4,1,1,0.66,0.6212,0.65,0.61,0.57,0.57,0.54,0.45,0.45
0.45,2011-08-11,3,0,4,1,1,0.7,0.6364,0.54,0.65,0.61,0.57,0.57,0.54,0.45
0.39,2011-08-11,3,0,4,1,1,0.72,0.6515,0.45,0.54,0.65,0.61,0.57,0.57,0.54
0.37,2011-08-11,3,0,4,1,1,0.74,0.6515,0.39,0.45,0.54,0.65,0.61,0.57,0.57
0.35,2011-08-11,3,0,4,1,1,0.76,0.6667,0.37,0.39,0.45,0.54,0.65,0.61,0.57
0.31,2011-08-11,3,0,4,1,1,0.78,0.6818,0.35,0.37,0.39,0.45,0.54,0.65,0.61
0.31,2011-08-11,3,0,4,1,1,0.76,0.6667,0.31,0.35,0.37,0.39,0.45,0.54,0.65
0.29,2011-08-11,3,0,4,1,1,0.8,0.6970000000000001,0.31,0.31,0.35,0.37,0.39,0.45,0.54
0.29,2011-08-11,3,0,4,1,1,0.8,0.6970000000000001,0.29,0.31,0.31,0.35,0.37,0.39,0.45
0.27,2011-08-11,3,0,4,1,1,0.8,0.6970000000000001,0.29,0.29,0.31,0.31,0.35,0.37,0.39
0.29,2011-08-11,3,0,4,1,1,0.8,0.6970000000000001,0.27,0.29,0.29,0.31,0.31,0.35,0.37
0.29,2011-08-11,3,0,4,1,1,0.78,0.6818,0.29,0.27,0.29,0.29,0.31,0.31,0.35
0.35,2011-08-11,3,0,4,1,1,0.74,0.6515,0.29,0.29,0.27,0.29,0.29,0.31,0.31
0.37,2011-08-11,3,0,4,1,1,0.72,0.6515,0.35,0.29,0.29,0.27,0.29,0.29,0.31
0.48,2011-08-11,3,0,4,1,1,0.7,0.6515,0.37,0.35,0.29,0.29,0.27,0.29,0.29
0.48,2011-08-11,3,0,4,1,1,0.7,0.6515,0.48,0.37,0.35,0.29,0.29,0.27,0.29
0.5,2011-08-11,3,0,4,1,1,0.66,0.6212,0.48,0.48,0.37,0.35,0.29,0.29,0.27
0.53,2011-08-12,3,0,5,1,1,0.64,0.6212,0.5,0.48,0.48,0.37,0.35,0.29,0.29
0.53,2011-08-12,3,0,5,1,1,0.64,0.6212,0.53,0.5,0.48,0.48,0.37,0.35,0.29
0.57,2011-08-12,3,0,5,1,1,0.62,0.6212,0.53,0.53,0.5,0.48,0.48,0.37,0.35
0.53,2011-08-12,3,0,5,1,1,0.62,0.6212,0.57,0.53,0.53,0.5,0.48,0.48,0.37
0.53,2011-08-12,3,0,5,1,1,0.62,0.6212,0.53,0.57,0.53,0.53,0.5,0.48,0.48
0.56,2011-08-12,3,0,5,1,1,0.6,0.6212,0.53,0.53,0.57,0.53,0.53,0.5,0.48
0.5,2011-08-12,3,0,5,1,1,0.62,0.6212,0.56,0.53,0.53,0.57,0.53,0.53,0.5
0.44,2011-08-12,3,0,5,1,1,0.64,0.6212,0.5,0.56,0.53,0.53,0.57,0.53,0.53
0.39,2011-08-12,3,0,5,1,1,0.68,0.6364,0.44,0.5,0.56,0.53,0.53,0.57,0.53
0.34,2011-08-12,3,0,5,1,1,0.72,0.6515,0.39,0.44,0.5,0.56,0.53,0.53,0.57
0.33,2011-08-12,3,0,5,1,1,0.74,0.6515,0.34,0.39,0.44,0.5,0.56,0.53,0.53
0.29,2011-08-12,3,0,5,1,1,0.76,0.6667,0.33,0.34,0.39,0.44,0.5,0.56,0.53
0.27,2011-08-12,3,0,5,1,1,0.8,0.6970000000000001,0.29,0.33,0.34,0.39,0.44,0.5,0.56
0.29,2011-08-12,3,0,5,1,1,0.78,0.6818,0.27,0.29,0.33,0.34,0.39,0.44,0.5
0.29,2011-08-12,3,0,5,1,1,0.8,0.6970000000000001,0.29,0.27,0.29,0.33,0.34,0.39,0.44
0.29,2011-08-12,3,0,5,1,1,0.8,0.6970000000000001,0.29,0.29,0.27,0.29,0.33,0.34,0.39
0.28,2011-08-12,3,0,5,1,1,0.82,0.7121,0.29,0.29,0.29,0.27,0.29,0.33,0.34
0.26,2011-08-12,3,0,5,1,1,0.82,0.7121,0.28,0.29,0.29,0.29,0.27,0.29,0.33
0.4,2011-08-12,3,0,5,1,1,0.76,0.6818,0.26,0.28,0.29,0.29,0.29,0.27,0.29
0.42,2011-08-12,3,0,5,1,1,0.74,0.6667,0.4,0.26,0.28,0.29,0.29,0.29,0.27
0.42,2011-08-12,3,0,5,1,1,0.72,0.6515,0.42,0.4,0.26,0.28,0.29,0.29,0.29
0.48,2011-08-12,3,0,5,1,1,0.7,0.6515,0.42,0.42,0.4,0.26,0.28,0.29,0.29
0.51,2011-08-12,3,0,5,1,1,0.68,0.6364,0.48,0.42,0.42,0.4,0.26,0.28,0.29
0.51,2011-08-12,3,0,5,1,1,0.68,0.6364,0.51,0.48,0.42,0.42,0.4,0.26,0.28
0.51,2011-08-13,3,0,6,0,1,0.68,0.6364,0.51,0.51,0.48,0.42,0.42,0.4,0.26
0.57,2011-08-13,3,0,6,0,2,0.68,0.6364,0.51,0.51,0.51,0.48,0.42,0.42,0.4
0.57,2011-08-13,3,0,6,0,1,0.68,0.6364,0.57,0.51,0.51,0.51,0.48,0.42,0.42
0.65,2011-08-13,3,0,6,0,1,0.66,0.6212,0.57,0.57,0.51,0.51,0.51,0.48,0.42
0.73,2011-08-13,3,0,6,0,2,0.64,0.6061,0.65,0.57,0.57,0.51,0.51,0.51,0.48
0.73,2011-08-13,3,0,6,0,1,0.64,0.6061,0.73,0.65,0.57,0.57,0.51,0.51,0.51
0.73,2011-08-13,3,0,6,0,1,0.64,0.6061,0.73,0.73,0.65,0.57,0.57,0.51,0.51
0.74,2011-08-13,3,0,6,0,2,0.66,0.6212,0.73,0.73,0.73,0.65,0.57,0.57,0.51
0.65,2011-08-13,3,0,6,0,2,0.7,0.6515,0.74,0.73,0.73,0.73,0.65,0.57,0.57
0.74,2011-08-13,3,0,6,0,2,0.7,0.6667,0.65,0.74,0.73,0.73,0.73,0.65,0.57
0.74,2011-08-13,3,0,6,0,2,0.72,0.6970000000000001,0.74,0.65,0.74,0.73,0.73,0.73,0.65
0.7,2011-08-13,3,0,6,0,2,0.74,0.6970000000000001,0.74,0.74,0.65,0.74,0.73,0.73,0.73
0.89,2011-08-13,3,0,6,0,2,0.66,0.5909,0.7,0.74,0.74,0.65,0.74,0.73,0.73
0.74,2011-08-13,3,0,6,0,2,0.74,0.7121,0.89,0.7,0.74,0.74,0.65,0.74,0.73
0.7,2011-08-13,3,0,6,0,1,0.74,0.6970000000000001,0.74,0.89,0.7,0.74,0.74,0.65,0.74
0.79,2011-08-13,3,0,6,0,3,0.68,0.6364,0.7,0.74,0.89,0.7,0.74,0.74,0.65
0.74,2011-08-13,3,0,6,0,2,0.7,0.6667,0.79,0.7,0.74,0.89,0.7,0.74,0.74
0.74,2011-08-13,3,0,6,0,2,0.72,0.6970000000000001,0.74,0.79,0.7,0.74,0.89,0.7,0.74
0.74,2011-08-13,3,0,6,0,1,0.7,0.6667,0.74,0.74,0.79,0.7,0.74,0.89,0.7
0.79,2011-08-13,3,0,6,0,2,0.68,0.6364,0.74,0.74,0.74,0.79,0.7,0.74,0.89
0.83,2011-08-13,3,0,6,0,2,0.68,0.6364,0.79,0.74,0.74,0.74,0.79,0.7,0.74
0.83,2011-08-13,3,0,6,0,2,0.68,0.6364,0.83,0.79,0.74,0.74,0.74,0.79,0.7
0.83,2011-08-13,3,0,6,0,2,0.68,0.6364,0.83,0.83,0.79,0.74,0.74,0.74,0.79
0.83,2011-08-13,3,0,6,0,2,0.66,0.6061,0.83,0.83,0.83,0.79,0.74,0.74,0.74
0.83,2011-08-14,3,0,0,0,3,0.66,0.6061,0.83,0.83,0.83,0.83,0.79,0.74,0.74
0.89,2011-08-14,3,0,0,0,3,0.64,0.5758,0.83,0.83,0.83,0.83,0.83,0.79,0.74
0.89,2011-08-14,3,0,0,0,3,0.64,0.5758,0.89,0.83,0.83,0.83,0.83,0.83,0.79
0.94,2011-08-14,3,0,0,0,2,0.64,0.5606,0.89,0.89,0.83,0.83,0.83,0.83,0.83
0.94,2011-08-14,3,0,0,0,3,0.64,0.5606,0.94,0.89,0.89,0.83,0.83,0.83,0.83
0.94,2011-08-14,3,0,0,0,2,0.64,0.5606,0.94,0.94,0.89,0.89,0.83,0.83,0.83
0.94,2011-08-14,3,0,0,0,2,0.64,0.5606,0.94,0.94,0.94,0.89,0.89,0.83,0.83
0.89,2011-08-14,3,0,0,0,2,0.66,0.5909,0.94,0.94,0.94,0.94,0.89,0.89,0.83
0.89,2011-08-14,3,0,0,0,2,0.66,0.5909,0.89,0.94,0.94,0.94,0.94,0.89,0.89
0.89,2011-08-14,3,0,0,0,3,0.66,0.5909,0.89,0.89,0.94,0.94,0.94,0.94,0.89
0.79,2011-08-14,3,0,0,0,1,0.7,0.6667,0.89,0.89,0.89,0.94,0.94,0.94,0.94
0.79,2011-08-14,3,0,0,0,1,0.7,0.6667,0.79,0.89,0.89,0.89,0.94,0.94,0.94
0.79,2011-08-14,3,0,0,0,2,0.7,0.6667,0.79,0.79,0.89,0.89,0.89,0.94,0.94
0.74,2011-08-14,3,0,0,0,1,0.72,0.6970000000000001,0.79,0.79,0.79,0.89,0.89,0.89,0.94
0.7,2011-08-14,3,0,0,0,1,0.74,0.6970000000000001,0.74,0.79,0.79,0.79,0.89,0.89,0.89
0.66,2011-08-14,3,0,0,0,1,0.74,0.6970000000000001,0.7,0.74,0.79,0.79,0.79,0.89,0.89
0.66,2011-08-14,3,0,0,0,1,0.74,0.6970000000000001,0.66,0.7,0.74,0.79,0.79,0.79,0.89
0.62,2011-08-14,3,0,0,0,1,0.76,0.7121,0.66,0.66,0.7,0.74,0.79,0.79,0.79
0.66,2011-08-14,3,0,0,0,1,0.74,0.6970000000000001,0.62,0.66,0.66,0.7,0.74,0.79,0.79
0.74,2011-08-14,3,0,0,0,1,0.72,0.6970000000000001,0.66,0.62,0.66,0.66,0.7,0.74,0.79
0.84,2011-08-14,3,0,0,0,1,0.7,0.6667,0.74,0.66,0.62,0.66,0.66,0.7,0.74
0.88,2011-08-14,3,0,0,0,3,0.6,0.5455,0.84,0.74,0.66,0.62,0.66,0.66,0.7
0.88,2011-08-14,3,0,0,0,3,0.6,0.5455,0.88,0.84,0.74,0.66,0.62,0.66,0.66
0.83,2011-08-14,3,0,0,0,3,0.6,0.5606,0.88,0.88,0.84,0.74,0.66,0.62,0.66
0.88,2011-08-15,3,0,1,1,3,0.6,0.5455,0.83,0.88,0.88,0.84,0.74,0.66,0.62
0.88,2011-08-15,3,0,1,1,2,0.6,0.5455,0.88,0.83,0.88,0.88,0.84,0.74,0.66
0.83,2011-08-15,3,0,1,1,2,0.6,0.5606,0.88,0.88,0.83,0.88,0.88,0.84,0.74
0.83,2011-08-15,3,0,1,1,1,0.6,0.5606,0.83,0.88,0.88,0.83,0.88,0.88,0.84
0.83,2011-08-15,3,0,1,1,1,0.6,0.5606,0.83,0.83,0.88,0.88,0.83,0.88,0.88
0.88,2011-08-15,3,0,1,1,2,0.6,0.5455,0.83,0.83,0.83,0.88,0.88,0.83,0.88
0.88,2011-08-15,3,0,1,1,1,0.6,0.5455,0.88,0.83,0.83,0.83,0.88,0.88,0.83
0.88,2011-08-15,3,0,1,1,1,0.6,0.5455,0.88,0.88,0.83,0.83,0.83,0.88,0.88
0.78,2011-08-15,3,0,1,1,1,0.64,0.5909,0.88,0.88,0.88,0.83,0.83,0.83,0.88
0.78,2011-08-15,3,0,1,1,1,0.64,0.5909,0.78,0.88,0.88,0.88,0.83,0.83,0.83
0.69,2011-08-15,3,0,1,1,1,0.68,0.6364,0.78,0.78,0.88,0.88,0.88,0.83,0.83
0.62,2011-08-15,3,0,1,1,2,0.72,0.6818,0.69,0.78,0.78,0.88,0.88,0.88,0.83
0.58,2011-08-15,3,0,1,1,1,0.74,0.6818,0.62,0.69,0.78,0.78,0.88,0.88,0.88
0.52,2011-08-15,3,0,1,1,1,0.78,0.7121,0.58,0.62,0.69,0.78,0.78,0.88,0.88
0.55,2011-08-15,3,0,1,1,1,0.74,0.6818,0.52,0.58,0.62,0.69,0.78,0.78,0.88
0.55,2011-08-15,3,0,1,1,3,0.74,0.6818,0.55,0.52,0.58,0.62,0.69,0.78,0.78
0.55,2011-08-15,3,0,1,1,1,0.74,0.6818,0.55,0.55,0.52,0.58,0.62,0.69,0.78
0.51,2011-08-15,3,0,1,1,1,0.74,0.6667,0.55,0.55,0.55,0.52,0.58,0.62,0.69
0.65,2011-08-15,3,0,1,1,1,0.7,0.6515,0.51,0.55,0.55,0.55,0.52,0.58,0.62
0.65,2011-08-15,3,0,1,1,1,0.7,0.6515,0.65,0.51,0.55,0.55,0.55,0.52,0.58
0.74,2011-08-15,3,0,1,1,1,0.66,0.6212,0.65,0.65,0.51,0.55,0.55,0.55,0.52
