target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,Tm10,Tm11,Tm12,Tm13,Tm14,Tm15,Tm16,Tm17,Tm18,Tm19,Tm20,trend,skew,mean,stddev,hurst,serialcorr,date
31.4,31.4,31.4,33.8,34.4,35.1,37.6,41.7,59.1,70.2,45.4,38.3,38.3,34.4,30.2,27.3,27.8,27.3,28.4,27.8,29.6,1.32882474594498,1.88261983873484,36.475,11.012044840943402,0.00828489036838783,0.00108289309686982,1972-12-30
30.8,31.4,31.4,31.4,33.8,34.4,35.1,37.6,41.7,59.1,70.2,45.4,38.3,38.3,34.4,30.2,27.3,27.8,27.3,28.4,27.8,1.32470672186074,1.89218916920589,36.565,10.9601322984716,0.0067486475769217395,0.00123819158540273,1972-12-31
30.2,30.8,31.4,31.4,31.4,33.8,34.4,35.1,37.6,41.7,59.1,70.2,45.4,38.3,38.3,34.4,30.2,27.3,27.8,27.3,28.4,1.3119427682301399,1.9261132986873002,36.715,10.8538751265692,0.0018580518042666699,0.001351239967047,1973-01-01
29.6,30.2,30.8,31.4,31.4,31.4,33.8,34.4,35.1,37.6,41.7,59.1,70.2,45.4,38.3,38.3,34.4,30.2,27.3,27.8,27.3,1.3046263819558002,1.9484586087448998,36.805,10.7885648526089,0.0125034166197638,0.0015768134247078301,1973-01-02
29.6,29.6,30.2,30.8,31.4,31.4,31.4,33.8,34.4,35.1,37.6,41.7,59.1,70.2,45.4,38.3,38.3,34.4,30.2,27.3,27.8,1.2928998374163998,1.98904483827806,36.92,10.693756171366099,0.0225523023888198,0.0017254927722457599,1973-01-03
29.0,29.6,29.6,30.2,30.8,31.4,31.4,31.4,33.8,34.4,35.1,37.6,41.7,59.1,70.2,45.4,38.3,38.3,34.4,30.2,27.3,1.28394168786873,2.0210422017631298,37.01,10.6202834732709,0.0462028942457219,0.00191880831057445,1973-01-04
28.4,29.0,29.6,29.6,30.2,30.8,31.4,31.4,31.4,33.8,34.4,35.1,37.6,41.7,59.1,70.2,45.4,38.3,38.3,34.4,30.2,1.2793243670708998,2.0583116962193,37.095,10.545015035800699,0.0593052922647352,0.0017501582283819801,1973-01-05
27.3,28.4,29.0,29.6,29.6,30.2,30.8,31.4,31.4,31.4,33.8,34.4,35.1,37.6,41.7,59.1,70.2,45.4,38.3,38.3,34.4,1.29839949984914,2.02941984794471,37.005,10.6144129916776,0.0672936059302528,0.00137967097090985,1973-01-06
27.3,27.3,28.4,29.0,29.6,29.6,30.2,30.8,31.4,31.4,31.4,33.8,34.4,35.1,37.6,41.7,59.1,70.2,45.4,38.3,38.3,1.33490791580578,1.97724730223417,36.65,10.8228073019313,0.0962563133703216,0.0011453900351405802,1973-01-07
29.0,27.3,27.3,28.4,29.0,29.6,29.6,30.2,30.8,31.4,31.4,31.4,33.8,34.4,35.1,37.6,41.7,59.1,70.2,45.4,38.3,1.35833173268402,1.99750655415566,36.1,11.012385371886802,0.167742333443407,0.0009619786437737869,1973-01-08
28.4,29.0,27.3,27.3,28.4,29.0,29.6,29.6,30.2,30.8,31.4,31.4,31.4,33.8,34.4,35.1,37.6,41.7,59.1,70.2,45.4,1.41004032919323,2.0594351089489997,35.635,11.110510670910699,0.13036100027862801,0.000923430216253851,1973-01-09
27.8,28.4,29.0,27.3,27.3,28.4,29.0,29.6,29.6,30.2,30.8,31.4,31.4,31.4,33.8,34.4,35.1,37.6,41.7,59.1,70.2,2.36101486051695,2.32289023142773,34.785,10.9735699224138,-0.117330031255326,0.0058674783188708,1973-01-10
27.3,27.8,28.4,29.0,27.3,27.3,28.4,29.0,29.6,29.6,30.2,30.8,31.4,31.4,31.4,33.8,34.4,35.1,37.6,41.7,59.1,1.7612124383991399,2.65817106884694,32.665,7.228035694433169,-0.190084614035487,0.0374428690657058,1973-01-11
27.8,27.3,27.8,28.4,29.0,27.3,27.3,28.4,29.0,29.6,29.6,30.2,30.8,31.4,31.4,31.4,33.8,34.4,35.1,37.6,41.7,3.0862466237489103,1.33525371627356,31.075,3.7840211137721904,-0.0313583557594751,0.00176706106476499,1973-01-12
25.2,27.8,27.3,27.8,28.4,29.0,27.3,27.3,28.4,29.0,29.6,29.6,30.2,30.8,31.4,31.4,31.4,33.8,34.4,35.1,37.6,3.21895767627433,0.9834082426286,30.38,2.90400811946088,-0.0117469294688242,0.00074365236033358,1973-01-13
27.8,25.2,27.8,27.3,27.8,28.4,29.0,27.3,27.3,28.4,29.0,29.6,29.6,30.2,30.8,31.4,31.4,31.4,33.8,34.4,35.1,3.2514456032333703,0.536181654982558,29.76,2.58790709993515,0.0314103983469732,0.00117208273801062,1973-01-14
27.3,27.8,25.2,27.8,27.3,27.8,28.4,29.0,27.3,27.3,28.4,29.0,29.6,29.6,30.2,30.8,31.4,31.4,31.4,33.8,34.4,2.4173352165601,0.5493319350773139,29.395,2.29311899753199,-0.0204738378805502,0.0011313649717937801,1973-01-15
27.3,27.3,27.8,25.2,27.8,27.3,27.8,28.4,29.0,27.3,27.3,28.4,29.0,29.6,29.6,30.2,30.8,31.4,31.4,31.4,33.8,1.67737314661764,0.47048827313044705,29.04,2.00955611752289,-0.0223693249298747,0.0032093316379300197,1973-01-16
27.3,27.3,27.3,27.8,25.2,27.8,27.3,27.8,28.4,29.0,27.3,27.3,28.4,29.0,29.6,29.6,30.2,30.8,31.4,31.4,31.4,1.57012342450742,0.13037665376161697,28.715,1.7011683291816002,0.0185261006541185,0.00116213037375124,1973-01-17
27.3,27.3,27.3,27.3,27.8,25.2,27.8,27.3,27.8,28.4,29.0,27.3,27.3,28.4,29.0,29.6,29.6,30.2,30.8,31.4,31.4,1.4812651726041397,0.260815417060045,28.51,1.6048938315434798,0.0168137466661912,0.00214695560375255,1973-01-18
25.7,27.3,27.3,27.3,27.3,27.8,25.2,27.8,27.3,27.8,28.4,29.0,27.3,27.3,28.4,29.0,29.6,29.6,30.2,30.8,31.4,1.3592782763054099,0.330882012669164,28.305,1.4727257221327998,0.0086133144177482,0.00570884828605689,1973-01-19
25.7,25.7,27.3,27.3,27.3,27.3,27.8,25.2,27.8,27.3,27.8,28.4,29.0,27.3,27.3,28.4,29.0,29.6,29.6,30.2,30.8,1.28780521806503,0.083530668123286,28.02,1.3915534673995,0.0269580462108617,0.0230865884455179,1973-01-20
25.7,25.7,25.7,27.3,27.3,27.3,27.3,27.8,25.2,27.8,27.3,27.8,28.4,29.0,27.3,27.3,28.4,29.0,29.6,29.6,30.2,1.17160930510332,-0.0964582230786423,27.765,1.3207952150125302,0.019091544108884997,0.0243825001388851,1973-01-21
26.2,25.7,25.7,25.7,27.3,27.3,27.3,27.3,27.8,25.2,27.8,27.3,27.8,28.4,29.0,27.3,27.3,28.4,29.0,29.6,29.6,1.1253770482932501,-0.174587406762814,27.54,1.26632497699778,0.0112601589999168,0.0231788669749713,1973-01-22
25.2,26.2,25.7,25.7,25.7,27.3,27.3,27.3,27.3,27.8,25.2,27.8,27.3,27.8,28.4,29.0,27.3,27.3,28.4,29.0,29.6,1.06803125013663,-0.112606001114464,27.37,1.2017969002596398,-0.0112198215575169,0.0346667713199817,1973-01-23
25.7,25.2,26.2,25.7,25.7,25.7,27.3,27.3,27.3,27.3,27.8,25.2,27.8,27.3,27.8,28.4,29.0,27.3,27.3,28.4,29.0,1.03659610357551,-0.247163415237698,27.15,1.1745099762073201,0.0006977396978507769,0.0612962272249366,1973-01-24
25.7,25.7,25.2,26.2,25.7,25.7,25.7,27.3,27.3,27.3,27.3,27.8,25.2,27.8,27.3,27.8,28.4,29.0,27.3,27.3,28.4,0.9876472144079029,-0.17331755476330601,26.985,1.1319638268351,-0.0038499787262836205,0.0443981825448643,1973-01-25
25.7,25.7,25.7,25.2,26.2,25.7,25.7,25.7,27.3,27.3,27.3,27.3,27.8,25.2,27.8,27.3,27.8,28.4,29.0,27.3,27.3,0.9848575319791619,0.000350398247030517,26.85,1.11520590499079,0.0232346370138144,0.0243423967287887,1973-01-26
26.7,25.7,25.7,25.7,25.2,26.2,25.7,25.7,25.7,27.3,27.3,27.3,27.3,27.8,25.2,27.8,27.3,27.8,28.4,29.0,27.3,1.00531743228274,0.1580024294994,26.77,1.13837372459228,0.0328690526289989,0.0187658038628095,1973-01-27
26.7,26.7,25.7,25.7,25.7,25.2,26.2,25.7,25.7,25.7,27.3,27.3,27.3,27.3,27.8,25.2,27.8,27.3,27.8,28.4,29.0,1.0863294018140601,0.236936621853653,26.74,1.1315569153301899,-0.0116093897577754,0.0307982561076214,1973-01-28
25.7,26.7,26.7,25.7,25.7,25.7,25.2,26.2,25.7,25.7,25.7,27.3,27.3,27.3,27.3,27.8,25.2,27.8,27.3,27.8,28.4,0.9319513633843879,0.0750332877118657,26.625,0.998880952814067,-0.0029796143518839397,0.0755051494845279,1973-01-29
25.7,25.7,26.7,26.7,25.7,25.7,25.7,25.2,26.2,25.7,25.7,25.7,27.3,27.3,27.3,27.3,27.8,25.2,27.8,27.3,27.8,0.870072334485942,0.11221478424705099,26.49,0.9261692467817159,0.0198052780341469,0.17325816183042198,1973-01-30
26.2,25.7,25.7,26.7,26.7,25.7,25.7,25.7,25.2,26.2,25.7,25.7,25.7,27.3,27.3,27.3,27.3,27.8,25.2,27.8,27.3,0.820058630609193,0.281648309166318,26.385,0.888093759867611,0.015219390795402,0.20021214000190302,1973-01-31
26.2,26.2,25.7,25.7,26.7,26.7,25.7,25.7,25.7,25.2,26.2,25.7,25.7,25.7,27.3,27.3,27.3,27.3,27.8,25.2,27.8,0.803219005123765,0.439421895531305,26.33,0.862127112376555,-0.00765347371908605,0.343205374104718,1973-02-01
25.7,26.2,26.2,25.7,25.7,26.7,26.7,25.7,25.7,25.7,25.2,26.2,25.7,25.7,25.7,27.3,27.3,27.3,27.3,27.8,25.2,0.894051019659458,0.536100647094915,26.25,0.789736798260228,0.0510720465364667,0.0800887510133276,1973-02-02
25.7,25.7,26.2,26.2,25.7,25.7,26.7,26.7,25.7,25.7,25.7,25.2,26.2,25.7,25.7,25.7,27.3,27.3,27.3,27.3,27.8,1.2404826115818701,0.6162670736217579,26.275,0.7621817713850021,0.0227235747939139,0.0106375627003271,1973-02-03
24.6,25.7,25.7,26.2,26.2,25.7,25.7,26.7,26.7,25.7,25.7,25.7,25.2,26.2,25.7,25.7,25.7,27.3,27.3,27.3,27.3,1.1090186494266898,0.702919508963241,26.17,0.6814072126663211,0.0271431005996492,0.0151085775850412,1973-02-04
25.7,24.6,25.7,25.7,26.2,26.2,25.7,25.7,26.7,26.7,25.7,25.7,25.7,25.2,26.2,25.7,25.7,25.7,27.3,27.3,27.3,1.15962533571417,0.412241486709072,26.035,0.712501154200358,0.0338873326300514,0.068378580733176,1973-02-05
25.7,25.7,24.6,25.7,25.7,26.2,26.2,25.7,25.7,26.7,26.7,25.7,25.7,25.7,25.2,26.2,25.7,25.7,25.7,27.3,27.3,0.9876556120955129,0.518274996905869,25.955,0.650080966617155,-0.00397091605954369,0.147202804563958,1973-02-06
25.7,25.7,25.7,24.6,25.7,25.7,26.2,26.2,25.7,25.7,26.7,26.7,25.7,25.7,25.7,25.2,26.2,25.7,25.7,25.7,27.3,0.789547625668011,0.49029288086693895,25.875,0.5692793228006979,-0.0175241846937102,0.643682302257799,1973-02-07
25.2,25.7,25.7,25.7,24.6,25.7,25.7,26.2,26.2,25.7,25.7,26.7,26.7,25.7,25.7,25.7,25.2,26.2,25.7,25.7,25.7,0.749386260332378,-0.136317644117513,25.795,0.4605203007125971,0.0124807944002747,0.36838386713238397,1973-02-08
25.2,25.2,25.7,25.7,25.7,24.6,25.7,25.7,26.2,26.2,25.7,25.7,26.7,26.7,25.7,25.7,25.7,25.2,26.2,25.7,25.7,0.7796918179882841,-0.0632662412926897,25.77,0.47914397352822996,0.0234669532727114,0.376767944708694,1973-02-09
25.2,25.2,25.2,25.7,25.7,25.7,24.6,25.7,25.7,26.2,26.2,25.7,25.7,26.7,26.7,25.7,25.7,25.7,25.2,26.2,25.7,0.792268827460272,0.0163079073520147,25.745,0.495745053323517,0.0183382971799273,0.25642137012752203,1973-02-10
24.6,25.2,25.2,25.2,25.7,25.7,25.7,24.6,25.7,25.7,26.2,26.2,25.7,25.7,26.7,26.7,25.7,25.7,25.7,25.2,26.2,0.8343681705613349,0.100126353567991,25.72,0.5105208898246649,0.0031006294205760104,0.177961112966747,1973-02-11
25.2,24.6,25.2,25.2,25.2,25.7,25.7,25.7,24.6,25.7,25.7,26.2,26.2,25.7,25.7,26.7,26.7,25.7,25.7,25.7,25.2,0.9825433008900459,0.0458407940929187,25.64,0.554787773553284,0.0308247927429619,0.0759842048254885,1973-02-12
24.6,25.2,24.6,25.2,25.2,25.2,25.7,25.7,25.7,24.6,25.7,25.7,26.2,26.2,25.7,25.7,26.7,26.7,25.7,25.7,25.7,0.97868870270702,0.0458407940929187,25.64,0.554787773553284,0.0130846041122735,0.0319843322910645,1973-02-13
24.6,24.6,25.2,24.6,25.2,25.2,25.2,25.7,25.7,25.7,24.6,25.7,25.7,26.2,26.2,25.7,25.7,26.7,26.7,25.7,25.7,1.02244215336962,0.0387858305756194,25.585,0.601117380603121,0.0297787381427061,0.034325419017406,1973-02-14
25.2,24.6,24.6,25.2,24.6,25.2,25.2,25.2,25.7,25.7,25.7,24.6,25.7,25.7,26.2,26.2,25.7,25.7,26.7,26.7,25.7,1.05984574544956,0.0998605050795668,25.53,0.639160633792064,0.0337215828856534,0.0157716077207671,1973-02-15
25.7,25.2,24.6,24.6,25.2,24.6,25.2,25.2,25.2,25.7,25.7,25.7,24.6,25.7,25.7,26.2,26.2,25.7,25.7,26.7,26.7,1.1830759706376999,0.210166507479807,25.505,0.6419337562150941,0.0009699673297371821,0.0148694992178411,1973-02-16
24.6,25.7,25.2,24.6,24.6,25.2,24.6,25.2,25.2,25.2,25.7,25.7,25.7,24.6,25.7,25.7,26.2,26.2,25.7,25.7,26.7,1.02092251458655,0.0806885080537271,25.455,0.579904710865682,-0.00859892944934228,0.0631805258369661,1973-02-17
24.6,24.6,25.7,25.2,24.6,24.6,25.2,24.6,25.2,25.2,25.2,25.7,25.7,25.7,24.6,25.7,25.7,26.2,26.2,25.7,25.7,0.992444928063685,-0.20057523417583603,25.35,0.530640129813436,0.0344973684802719,0.0991806410964786,1973-02-18
26.7,24.6,24.6,25.7,25.2,24.6,24.6,25.2,24.6,25.2,25.2,25.2,25.7,25.7,25.7,24.6,25.7,25.7,26.2,26.2,25.7,0.924123233503093,-0.0231704546705367,25.295,0.549138080612651,0.0344260392600897,0.0642193343630437,1973-02-19
26.7,26.7,24.6,24.6,25.7,25.2,24.6,24.6,25.2,24.6,25.2,25.2,25.2,25.7,25.7,25.7,24.6,25.7,25.7,26.2,26.2,1.08638779382049,0.32948832441777803,25.345,0.62784091179718,-0.0151870547457169,0.514760028625188,1973-02-20
26.2,26.7,26.7,24.6,24.6,25.7,25.2,24.6,24.6,25.2,24.6,25.2,25.2,25.2,25.7,25.7,25.7,24.6,25.7,25.7,26.2,0.8669601020140221,0.485426003157921,25.37,0.672074557267506,-0.00651846839429853,0.24349784125994803,1973-02-21
26.2,26.2,26.7,26.7,24.6,24.6,25.7,25.2,24.6,24.6,25.2,24.6,25.2,25.2,25.2,25.7,25.7,25.7,24.6,25.7,25.7,0.879607275389234,0.485426003157921,25.37,0.672074557267506,0.0183863041583511,0.109863528173071,1973-02-22
26.7,26.2,26.2,26.7,26.7,24.6,24.6,25.7,25.2,24.6,24.6,25.2,24.6,25.2,25.2,25.2,25.7,25.7,25.7,24.6,25.7,0.895165914560593,0.4166229021172079,25.395,0.693939933696675,0.0199741575295387,0.0733101368578284,1973-02-23
27.3,26.7,26.2,26.2,26.7,26.7,24.6,24.6,25.7,25.2,24.6,24.6,25.2,24.6,25.2,25.2,25.2,25.7,25.7,25.7,24.6,1.03891525391402,0.40365898972574504,25.445,0.750771532982465,0.0340781870703581,0.0395241426134748,1973-02-24
27.3,27.3,26.7,26.2,26.2,26.7,26.7,24.6,24.6,25.7,25.2,24.6,24.6,25.2,24.6,25.2,25.2,25.2,25.7,25.7,25.7,1.20879618991863,0.454809029774997,25.58,0.829457654133108,0.0108535063461236,0.0116256431188295,1973-02-25
28.4,27.3,27.3,26.7,26.2,26.2,26.7,26.7,24.6,24.6,25.7,25.2,24.6,24.6,25.2,24.6,25.2,25.2,25.2,25.7,25.7,1.31046490303945,0.428635754165779,25.66,0.9144454747636891,0.014521617872623,0.0036333904154926,1973-02-26
29.6,28.4,27.3,27.3,26.7,26.2,26.2,26.7,26.7,24.6,24.6,25.7,25.2,24.6,24.6,25.2,24.6,25.2,25.2,25.2,25.7,1.57773126958462,0.6986197452119941,25.795,1.10094457052497,-0.00130972278848951,0.00401052882506547,1973-02-27
29.0,29.6,28.4,27.3,27.3,26.7,26.2,26.2,26.7,26.7,24.6,24.6,25.7,25.2,24.6,24.6,25.2,24.6,25.2,25.2,25.2,1.9314793804404,1.01852330257926,25.99,1.39053189368976,-0.0038372888363723797,0.0028601147829002698,1973-02-28
29.6,29.0,29.6,28.4,27.3,27.3,26.7,26.2,26.2,26.7,26.7,24.6,24.6,25.7,25.2,24.6,24.6,25.2,24.6,25.2,25.2,2.02029491662506,0.7997988681166289,26.18,1.52956822252831,0.0192939962611949,0.000537357193013954,1973-03-01
30.8,29.6,29.0,29.6,28.4,27.3,27.3,26.7,26.2,26.2,26.7,26.7,24.6,24.6,25.7,25.2,24.6,24.6,25.2,24.6,25.2,2.16209729502971,0.6491038415755761,26.4,1.68928511818648,0.0135304838029787,0.000440536077679132,1973-03-02
29.6,30.8,29.6,29.0,29.6,28.4,27.3,27.3,26.7,26.2,26.2,26.7,26.7,24.6,24.6,25.7,25.2,24.6,24.6,25.2,24.6,2.5394980484449596,0.642247546627417,26.68,1.92725602592745,0.00523401918720434,0.000680398366087354,1973-03-03
27.3,29.6,30.8,29.6,29.0,29.6,28.4,27.3,27.3,26.7,26.2,26.2,26.7,26.7,24.6,24.6,25.7,25.2,24.6,24.6,25.2,2.50088845178074,0.451051874845521,26.93,1.96712453783903,0.0234633292372306,0.00017851368244759,1973-03-04
27.3,27.3,29.6,30.8,29.6,29.0,29.6,28.4,27.3,27.3,26.7,26.2,26.2,26.7,26.7,24.6,24.6,25.7,25.2,24.6,24.6,2.2965195461387005,0.352449154185841,27.035,1.92552795220865,0.0651735232443632,0.00022394348736354302,1973-03-05
26.2,27.3,27.3,29.6,30.8,29.6,29.0,29.6,28.4,27.3,27.3,26.7,26.2,26.2,26.7,26.7,24.6,24.6,25.7,25.2,24.6,1.77564361829368,0.304081010215206,27.17,1.83850625866705,0.0444533209635743,0.000326987808965673,1973-03-06
25.2,26.2,27.3,27.3,29.6,30.8,29.6,29.0,29.6,28.4,27.3,27.3,26.7,26.2,26.2,26.7,26.7,24.6,24.6,25.7,25.2,1.7030522274886297,0.370708697425425,27.25,1.75364282506294,0.0277970540157651,0.000425671123916338,1973-03-07
25.7,25.2,26.2,27.3,27.3,29.6,30.8,29.6,29.0,29.6,28.4,27.3,27.3,26.7,26.2,26.2,26.7,26.7,24.6,24.6,25.7,1.6494260632680202,0.370708697425425,27.25,1.75364282506294,0.0138928812970187,0.00057067372700248,1973-03-08
25.2,25.7,25.2,26.2,27.3,27.3,29.6,30.8,29.6,29.0,29.6,28.4,27.3,27.3,26.7,26.2,26.2,26.7,26.7,24.6,24.6,1.65878004766678,0.370708697425425,27.25,1.75364282506294,0.0181359887319036,0.000740838461540272,1973-03-09
23.6,25.2,25.7,25.2,26.2,27.3,27.3,29.6,30.8,29.6,29.0,29.6,28.4,27.3,27.3,26.7,26.2,26.2,26.7,26.7,24.6,1.60942884790611,0.45330162205988506,27.28,1.71052469635551,0.0325363297657188,0.0012638268870105401,1973-03-10
24.6,23.6,25.2,25.7,25.2,26.2,27.3,27.3,29.6,30.8,29.6,29.0,29.6,28.4,27.3,27.3,26.7,26.2,26.2,26.7,26.7,1.9225233668530801,0.190207579455839,27.23,1.80499307477896,0.0176307007244767,0.000814806192532158,1973-03-11
24.6,24.6,23.6,25.2,25.7,25.2,26.2,27.3,27.3,29.6,30.8,29.6,29.0,29.6,28.4,27.3,27.3,26.7,26.2,26.2,26.7,1.88867620252606,0.1917782190104,27.125,1.89622200565673,-0.013025905323881001,0.000265870164423365,1973-03-12
24.1,24.6,24.6,23.6,25.2,25.7,25.2,26.2,27.3,27.3,29.6,30.8,29.6,29.0,29.6,28.4,27.3,27.3,26.7,26.2,26.2,1.9070276451299097,0.220821173374472,27.02,1.97739861008293,-0.00330889658111569,0.000198264356528366,1973-03-13
24.1,24.1,24.6,24.6,23.6,25.2,25.7,25.2,26.2,27.3,27.3,29.6,30.8,29.6,29.0,29.6,28.4,27.3,27.3,26.7,26.2,2.0026060049521,0.199638510257269,26.915,2.07650389382072,0.017383848048306002,0.000189722764196598,1973-03-14
24.1,24.1,24.1,24.6,24.6,23.6,25.2,25.7,25.2,26.2,27.3,27.3,29.6,30.8,29.6,29.0,29.6,28.4,27.3,27.3,26.7,2.10212539210133,0.20867852743270301,26.81,2.1657379926093503,0.0199982191320403,0.000130568967638189,1973-03-15
24.1,24.1,24.1,24.1,24.6,24.6,23.6,25.2,25.7,25.2,26.2,27.3,27.3,29.6,30.8,29.6,29.0,29.6,28.4,27.3,27.3,2.2173169054978596,0.269979104623972,26.68,2.2491167857159997,0.0234638919626578,0.000101007028480482,1973-03-16
24.1,24.1,24.1,24.1,24.1,24.6,24.6,23.6,25.2,25.7,25.2,26.2,27.3,27.3,29.6,30.8,29.6,29.0,29.6,28.4,27.3,2.28279218533327,0.38471405196164205,26.52,2.31553108606348,0.0428079637133267,8.36057100267462e-05,1973-03-17
24.1,24.1,24.1,24.1,24.1,24.1,24.6,24.6,23.6,25.2,25.7,25.2,26.2,27.3,27.3,29.6,30.8,29.6,29.0,29.6,28.4,2.4552809476559903,0.50809230347354,26.36,2.36874383765342,0.0382146595544972,8.69843584668795e-05,1973-03-18
24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.6,24.6,23.6,25.2,25.7,25.2,26.2,27.3,27.3,29.6,30.8,29.6,29.0,29.6,2.63608775976695,0.706722102109015,26.145,2.3689826819477595,0.0273340067544505,0.000138429414968222,1973-03-19
24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.6,24.6,23.6,25.2,25.7,25.2,26.2,27.3,27.3,29.6,30.8,29.6,29.0,2.5201529903429,0.9540438793938442,25.87,2.26369516266517,0.0497466267303344,0.000128384662104963,1973-03-20
25.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.6,24.6,23.6,25.2,25.7,25.2,26.2,27.3,27.3,29.6,30.8,29.6,2.48098270498754,1.2402691002485802,25.625,2.17034438208366,0.0379547264968709,0.00025997098277252796,1973-03-21
24.6,25.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.6,24.6,23.6,25.2,25.7,25.2,26.2,27.3,27.3,29.6,30.8,2.46270323147019,1.58224299292863,25.405,1.9589135012203003,-0.019259381569178002,0.0017202010931916,1973-03-22
26.2,24.6,25.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.6,24.6,23.6,25.2,25.7,25.2,26.2,27.3,27.3,29.6,1.78488327997475,1.65852357047572,25.095,1.49612657781423,-0.00947371022116422,0.007172528534773459,1973-03-23
27.8,26.2,24.6,25.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.6,24.6,23.6,25.2,25.7,25.2,26.2,27.3,27.3,1.63203702203211,1.00314329921309,24.925,1.09730531182913,-0.0027418053636952,0.00650876884563478,1973-03-24
32.0,27.8,26.2,24.6,25.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.6,24.6,23.6,25.2,25.7,25.2,26.2,27.3,1.4680225934562798,1.14676435300353,24.95,1.1582654908821297,-0.0280688977653037,0.034317123545631004,1973-03-25
38.3,32.0,27.8,26.2,24.6,25.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.6,24.6,23.6,25.2,25.7,25.2,26.2,2.2745675044979303,2.53500225014944,25.185,1.89966063451233,-0.0554768077639594,0.0503159222313556,1973-03-26
36.4,38.3,32.0,27.8,26.2,24.6,25.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.6,24.6,23.6,25.2,25.7,25.2,2.82303218895159,2.71800794354752,25.79,3.49599771166973,-0.0786359613446139,0.0212307592093917,1973-03-27
35.7,36.4,38.3,32.0,27.8,26.2,24.6,25.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.6,24.6,23.6,25.2,25.7,2.25961461675348,1.9946420882836797,26.35,4.21881749458679,0.0210113219955538,0.0008764328197079509,1973-03-28
44.7,35.7,36.4,38.3,32.0,27.8,26.2,24.6,25.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.6,24.6,23.6,25.2,2.4147801825164903,1.5362438833206897,26.85,4.70257488258462,0.0661185798924701,0.000254160358551747,1973-03-29
58.3,44.7,35.7,36.4,38.3,32.0,27.8,26.2,24.6,25.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.6,24.6,23.6,3.23683715273345,1.5219474864746299,27.825,6.14327831219233,-0.0570438044588438,0.00221672563420805,1973-03-30
67.8,58.3,44.7,35.7,36.4,38.3,32.0,27.8,26.2,24.6,25.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.6,24.6,3.3243705910546897,1.91990662376343,29.56,9.08361161653227,-0.159282901753452,0.0054012980950513,1973-03-31
64.3,67.8,58.3,44.7,35.7,36.4,38.3,32.0,27.8,26.2,24.6,25.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.6,3.0994022408612203,1.81039634030707,31.72,12.3801879077653,-0.0934417735235588,0.00188591797914706,1973-04-01
64.3,64.3,67.8,58.3,44.7,35.7,36.4,38.3,32.0,27.8,26.2,24.6,25.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,3.2875210809810698,1.4169156889413401,33.705,14.223904083212199,0.0530147271967104,0.000294580475948658,1973-04-02
60.0,64.3,64.3,67.8,58.3,44.7,35.7,36.4,38.3,32.0,27.8,26.2,24.6,25.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,3.44762728567471,1.10254685194655,35.715,15.571677224337401,0.0846498735877061,0.000145765444936274,1973-04-03
60.9,60.0,64.3,64.3,67.8,58.3,44.7,35.7,36.4,38.3,32.0,27.8,26.2,24.6,25.2,24.1,24.1,24.1,24.1,24.1,24.1,3.59073670614809,0.8349147852357429,37.51,16.218050372801798,0.11045088094250699,7.440467639774351e-05,1973-04-04
55.7,60.9,60.0,64.3,64.3,67.8,58.3,44.7,35.7,36.4,38.3,32.0,27.8,26.2,24.6,25.2,24.1,24.1,24.1,24.1,24.1,3.51559221727014,0.600887610751151,39.35,16.6970372411269,0.0710701438315068,6.73443099902249e-05,1973-04-05
49.3,55.7,60.9,60.0,64.3,64.3,67.8,58.3,44.7,35.7,36.4,38.3,32.0,27.8,26.2,24.6,25.2,24.1,24.1,24.1,24.1,3.5235581041229302,0.4031217450665399,40.93,16.6731141914792,0.0860813605920096,5.00432564910502e-05,1973-04-06
41.7,49.3,55.7,60.9,60.0,64.3,64.3,67.8,58.3,44.7,35.7,36.4,38.3,32.0,27.8,26.2,24.6,25.2,24.1,24.1,24.1,3.24705961435345,0.261164313171059,42.19,16.281920874651803,0.10523057600520899,4.6641637903910294e-05,1973-04-07
35.1,41.7,49.3,55.7,60.9,60.0,64.3,64.3,67.8,58.3,44.7,35.7,36.4,38.3,32.0,27.8,26.2,24.6,25.2,24.1,24.1,2.93198667759387,0.200063409626683,43.07,15.7186145097226,0.120428380877507,5.7514716471529503e-05,1973-04-08
